sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,2,oracle_terminal,0.0,10,2.0,12868,0.8683724924415597,9493895,72126983,0.13999739978126513,3.3255916495145357,3.0800231390744557,13.216957974252182,0.49984793126827753,4513.82407252638,4198.405239763929,0.9301215936433446,0,604923,0,3.8367504616474233,0.9305725107075973,4123
concurrency,2,oracle_terminal,0.0,12,2.0,12868,0.747043585616218,18244983,72126983,0.20384214054956828,10.040177675468385,4.134093715115796,30.333323864051636,4.527894848923097,5101.912474776969,4843.587402708503,0.9493670122046225,33,1149074,0,4.336625603560424,1.0518131466311966,4123
concurrency,2,belady,0.0,8,2.0,12868,0.9257111447459268,5358231,72126983,0.12124120141816164,0.8800881890056189,2.6156278985472454,7.339965275240047,0.2211940101219625,4833.162890488464,4285.976730454731,0.8867850779226621,0,359576,0,4.108188456915195,0.9964075811096762,4123
concurrency,2,belady,0.0,10,2.0,12868,0.8763923482006727,8915447,72126983,0.1400062310776775,3.0065886521879293,3.000904911497628,12.537119274656106,0.553450329620091,4465.0962498670615,4144.375358354262,0.9281715614702934,2,520587,0,3.795331812387002,0.9205267553691493,4123
concurrency,2,oracle_terminal,0.0,14,2.0,12868,0.5206264623601405,34575767,72126983,0.7042078102663254,16.73851623071141,8.456025412850067,49.448631213148474,11.714558138679877,6686.474998946556,6439.488025028398,0.9630617068100799,27,2174255,0,5.683503749104573,1.378487448242681,4123
concurrency,2,oracle_terminal,0.0,16,2.0,12868,0.3328820228069154,48117207,72126983,6.12324371775685,22.106235611486227,21.399871686110146,61.20035269055643,17.63262968218214,8039.068146986938,7842.982503373822,0.9756084113198357,79,3028712,0,6.833207924938898,1.6573388127428808,4123
concurrency,2,belady,0.0,12,2.0,12868,0.7724884874222453,16409719,72126983,0.18691192595008488,9.245104360471714,3.8860870297380643,29.724008125045202,4.063577637152775,4886.655449916207,4611.819707992209,0.9437579046157817,12,916892,0,4.153657132428776,1.007435637261406,4123
concurrency,3,lru,0.0,8,2.0,12868,0.9098863525514723,6483206,71944774,0.12184958751589647,1.060582989217437,2.8476364624905273,9.001146288802374,0.29261070969823777,4135.400523978198,4054.6828336549606,0.9804812883648841,0,440022,0,3.515090445381469,0.8421395412988665,4174
concurrency,2,oracle_terminal,0.0,18,2.0,12868,0.19232458399098712,58255191,72126983,11.070943298943348,27.920624667632183,30.667944930992235,70.2866724915034,23.242135133174315,9112.94727060859,8876.002138970176,0.9739990669755526,118,3667119,0,7.746005180017302,1.8787303371373518,4123
concurrency,3,lru,0.0,10,2.0,12868,0.8430735497202341,11290038,71944774,0.14633031698366494,4.73867978888461,3.469005781889109,16.868436770885523,0.7833184751621047,4172.96104002465,4135.8362921367125,0.9911035000011124,13,735753,0,3.5470168840209526,0.849788424537842,4174
concurrency,2,belady,0.0,14,2.0,12868,0.5474205402435868,32643191,72126983,0.47371108488550817,17.49454107114252,7.813359963478206,49.97778212573667,12.396424785598583,6533.904851866961,6283.47259078612,0.9616718843083117,64,1849341,0,5.553819124086917,1.3470335008699772,4123
concurrency,3,lru,0.0,12,2.0,12868,0.6908138734301952,22244326,71944774,0.21938673990227997,13.00894251853515,4.919771583383522,37.82932740191245,8.378600046344218,5110.478399506355,5078.149388603511,0.9936739756289809,8,1424791,0,4.3439066395804025,1.0407059510254917,4174
concurrency,2,belady,0.0,16,2.0,12868,0.378428361546746,44832087,72126983,5.338675495074767,22.842727761656533,19.204757175732084,60.4166880908906,17.930144214252323,7735.468199686911,7474.799970321632,0.9663022039989991,64,2602081,0,6.575147969733874,1.5947484767727076,4123
concurrency,3,lru,0.0,14,2.0,12868,0.4911758566369254,36607238,71944774,0.9310700745436407,20.19562833362761,10.633530363430964,53.7100064007318,14.998401148865923,6633.925562298568,6604.336285456427,0.9955397032173076,52,2318634,0,5.638836727953784,1.3509431547565367,4174
concurrency,2,belady,0.0,18,2.0,12868,0.2418831798357627,54680679,72126983,10.267674636481843,29.575989866886175,28.956452579481265,69.1824456104057,24.774152538891144,8700.001785032158,8479.451605813352,0.974649409888829,95,3248234,0,7.3950015172773345,1.7935972634677018,4123
concurrency,3,oracle_terminal,0.0,8,2.0,12868,0.9100631548303981,6470486,71944774,0.121081648028877,1.0052114804420853,2.8419925665936603,8.752636133166561,0.31604880160466564,4156.08850680943,4070.202543806358,0.9793349051969527,3,432373,0,3.5326752307880156,0.8463524750330655,4174
concurrency,3,oracle_terminal,0.0,10,2.0,12868,0.8499497128172229,10795334,71944774,0.13933483714657768,5.326781236288525,3.3205232855093243,19.43679367307641,0.7875337970556302,4108.860741513431,4072.2078528688344,0.9910795495514662,6,691892,0,3.4925316302864164,0.8367349377782503,4174
concurrency,3,lru,0.0,16,2.0,12868,0.30689272858095296,49865446,71944774,7.032803663930963,25.5513536810181,22.570154570633804,66.17648615546341,20.73277100027144,8025.34540492352,7999.163965927554,0.9967376558048326,75,3149432,0,6.821543594184992,1.6342941049796338,4174
concurrency,3,lru,0.0,18,2.0,12868,0.20804313041556013,56977158,71944774,10.962995793633581,31.280192359998182,30.397851040132082,72.53116989907852,26.722245140857922,8711.956555141936,8680.216471657935,0.9963567215604091,57,3595143,0,7.405163071870646,1.7741166918712616,4174
concurrency,3,oracle_terminal,0.0,12,2.0,12868,0.6770795610533157,23232438,71944774,0.21796468965851545,14.613655515752043,4.7191828315101745,39.442340998130476,9.258146865619437,5262.077009458129,5232.543378188853,0.994387457421054,16,1463440,0,4.47276545803941,1.0715777331191687,4174
concurrency,3,belady,0.0,8,2.0,12868,0.912811707491082,6272742,71944774,0.1218876370230646,0.9818206826803362,2.8138530350382345,8.713445546720777,0.3015452886925232,4118.733680879646,4031.489402846327,0.9788176937881824,3,401412,0,3.5009236287476995,0.8387454788566602,4174
concurrency,3,oracle_terminal,0.0,14,2.0,12868,0.5026984725812051,35778246,71944774,0.7038504515985551,21.224073154362486,9.312056776822146,53.80692715562736,15.73048441742958,6545.724408125835,6518.089933042017,0.9957782403656481,76,2248476,0,5.563865746906959,1.332981731410388,4174
concurrency,3,belady,0.0,10,2.0,12868,0.8553934438657074,10403686,71944774,0.1372465977643742,4.881860132120437,3.296777535028113,18.32060073632806,0.6933369710055501,4071.5002693414995,4036.735606035061,0.9914614611306262,2,608774,0,3.4607752289402747,0.8291267917921118,4174
concurrency,3,oracle_terminal,0.0,16,2.0,12868,0.3350416529211698,47840278,71944774,6.673539492272539,26.322457873312487,21.539805166037695,66.27782148982851,21.59142064398179,7821.819657373071,7794.66000392628,0.9965277065137663,87,3005791,0,6.648546708767111,1.5928477979796625,4174
