termination_signal_strength,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
0.75,14,belady,0.0,closed,10,0.5,12868,2.0,200,0.8896515807992156,8018515,72665427,0.131398404410902,2.2975371666880164,2.654751095524034,10.214532465590082,0.487244340147754,4220.608454273955,4010.6273241499366,0.9502486116874017,0,472274,0,9.736467422956888,1110.7721549636804,0.8404567066468367,0.8632049696640351,3.587517186132862,0.8686482290878601,3.409033225527446,0.8254317737354591,4130
0.75,14,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8686937186786228,9541427,72665427,0.13639736129835,3.639832640150644,2.6965923769771507,11.834122716510592,0.6477135548011574,4404.005907767433,4199.765105930789,0.9536238583430552,0,599648,0,9.732545401148496,1110.7721549636804,0.8401181557752231,0.8632049696640351,3.7434050216023183,0.9063934677003191,3.5698003400411706,0.8643584358453198,4130
0.75,14,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8877141532519998,8159299,72665427,0.13097628275420448,2.2090070749600272,2.635595773764294,10.342428571369908,0.49614471619236156,4261.494142370689,4024.0967442545193,0.9442924499752793,0,504863,0,9.69079168740171,1110.7721549636804,0.8365139544544077,0.8632049696640351,3.622270021015085,0.8770629590835557,3.4204822326163415,0.8282039304155792,4130
0.75,14,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8429201413761733,11414275,72665427,0.142195942117894,4.48488351739968,2.8466163064857426,15.357905267930619,0.7054156280992174,4585.266880220874,4398.058313798191,0.9591717186124475,0,733715,0,9.76941004279824,1110.7721549636804,0.8433003299629175,0.8632049696640351,3.897476848187743,0.9436989947185818,3.7383495667284623,0.9051693866170611,4130
1.5,0,lru,0.0,closed,10,0.5,12868,2.0,200,0.8204598616869526,13015523,72493667,0.1455920184241677,6.237863285399953,2.649391339812695,17.99038803033318,0.8875697171705212,4552.87051429106,4389.429440439444,0.9641015325741005,3,838470,0,9.869363950289108,1090.9594465648854,0.8367326572237206,0.8478080871657486,3.8699399371474015,0.9231726949302007,3.731015024373528,0.890032210012769,4192
0.75,14,predict,0.0,closed,10,0.5,12868,2.0,200,0.5360854756967162,33710547,72665427,0.5975482363132869,9.836955717693854,6.2201664211880825,28.9410820369676,1.1711502688256132,6776.7277127054185,6645.627031569973,0.9806542793670683,0,1741217,0,9.784375505892914,1110.7721549636804,0.8445921561745822,0.8632049696640351,5.7602185557996055,1.3947260425664905,5.648782976834477,1.3677440621875245,4130
1.5,0,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8456890999871755,11186563,72493667,0.13728253792373835,5.325240173059683,2.501012192826977,16.01086072691669,0.7673408976352221,4391.725661859997,4225.314631177,0.9621080542147257,2,712577,0,9.837071505636894,1090.9594465648854,0.8339948776506706,0.8478080871657486,3.732966812580997,0.8904978083447034,3.5915174365004496,0.8567551136690004,4192
0.75,14,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6995769253513091,21830371,72665427,0.246196137457261,8.178898157103504,4.126662637211666,22.225094398299916,0.9609587356999327,5553.875169852688,5409.598964191245,0.9740224255588968,0,1266036,0,9.821888545925384,1110.7721549636804,0.8478303004329055,0.8632049696640351,4.7207938943747845,1.1430493690980108,4.598159119562558,1.1133557190224113,4130
1.5,0,belady,0.0,closed,10,0.5,12868,2.0,200,0.8519799667466125,10730515,72493667,0.13609226304095046,4.86534346025428,2.4583780773434682,14.869199782303497,0.7890127745065456,4291.330372021089,4158.235219287616,0.9689851069026902,0,596435,0,9.849033529164316,1090.9594465648854,0.8350090276792123,0.8478080871657486,3.6476308162179256,0.8701409389832837,3.5344999363944734,0.8431536107811244,4192
1.5,0,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8575817802126081,10324419,72493667,0.1343060036127781,4.391814688571458,2.4329263585011063,13.596265934087228,0.6912942317940178,4287.731383192027,4140.243685002827,0.9656023931985678,0,627590,0,9.841825101029885,1090.9594465648854,0.8343978913123998,0.8478080871657486,3.6445716757132236,0.869411182183498,3.5192071322524034,0.8395055181899818,4192
1.5,1,lru,0.0,closed,10,0.5,12868,2.0,200,0.8783082721731893,8706496,71545504,0.13186528152925803,2.524053799898411,2.366000032011698,9.087364222547194,0.4568345603911439,4476.039144421412,4043.8529541022754,0.9034445016286822,0,569612,0,9.48931859678088,1070.813330170778,0.7896556456069652,0.8321521061320937,3.8046332727582,0.9024272468591555,3.437275010986934,0.8152929342948136,4216
1.5,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8294179959195608,12366115,72493667,0.14645794514717636,5.447118757856515,2.616020577288822,17.10532917168075,0.7963491182034659,4467.899773965152,4317.317693036141,0.9662968981966724,10,784039,0,9.854505347813916,1090.9594465648854,0.8354729328894757,0.8478080871657486,3.7977148078703795,0.9059434179080104,3.66972003908072,0.8754103146662022,4192
1.5,0,predict,0.0,closed,10,0.5,12868,2.0,200,0.6251635746333538,27173267,72493667,0.30534741898839,9.773968610975658,4.284619887720488,25.866683608593462,0.9822366274479464,5886.578368677725,5775.080655495805,0.9810589945128064,3,1387729,0,9.861827400925293,1090.9594465648854,0.8360937024737239,0.8478080871657486,5.0035916133760665,1.1936048696030692,4.9088185571714344,1.1709967932183765,4192
1.5,0,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7352812211858452,19190435,72493667,0.19411831697590287,8.324983745645113,3.191694414854908,22.102816621940292,0.9818127803641801,5142.53735086832,5014.866298066406,0.9751735293122652,0,1124412,0,9.838293213956314,1090.9594465648854,0.8340984550700068,0.8478080871657486,4.3711567482380715,1.0427377739117536,4.262636353356445,1.01685027513274,4192
1.5,1,belady,0.0,closed,10,0.5,12868,2.0,200,0.9083516974036552,6557024,71545504,0.12591261693307843,1.2676036926395682,2.25781413641198,7.447666666256737,0.32853333792354533,4287.174998888914,3811.62276798979,0.8890756194878048,0,393281,0,9.483405712877303,1070.813330170778,0.7891636037275976,0.8321521061320937,3.6440987490555767,0.8643497981630874,3.239879352791322,0.7684723322560062,4216
1.5,1,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9010838193270677,7077008,71545504,0.12406071714175937,1.3268696964819355,2.233412468679262,7.988781222199123,0.3436296353503394,4354.101121599301,3881.9326034680284,0.8915577509697705,1,452053,0,9.495930393983842,1070.813330170778,0.7902058477037416,0.8321521061320937,3.700985953359406,0.8778429680643752,3.2996427129478247,0.7826477023121026,4216
1.5,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8872742024432451,8065024,71545504,0.12958323006841965,2.6633904384211746,2.3551126511202938,8.65694854786625,0.4550215811527778,4411.708117424801,3978.0702146279223,0.9017074812623821,0,520461,0,9.507918314696816,1070.813330170778,0.7912034250506861,0.8321521061320937,3.7499518998110806,0.8894572817388712,3.3813596824337337,0.8020302852072424,4216
1.5,2,lru,0.0,closed,10,0.5,12868,2.0,200,0.852030871449823,10458218,70678378,0.1348923738000849,3.6473436327689797,2.15506452513182,9.7453010096242,0.49921040336766964,5979.949739768151,4860.238991318375,0.8127558261897385,0,677898,0,9.401442872617674,1081.508852777104,0.7901572657455875,0.8404638271503762,5.082957278802928,1.2328298032507707,4.131203142620619,1.0019896052924129,4123
1.5,1,predict,0.0,closed,10,0.5,12868,2.0,200,0.6489806543259518,25113856,71545504,0.2714070301947231,8.158862682542804,3.9915322544519256,22.034617288852814,0.8773366829752831,6000.152079220695,5629.584888834089,0.938240366995042,3,1312510,0,9.597581771962979,1070.813330170778,0.7986647885313983,0.8321521061320937,5.10012926733759,1.2097080804880431,4.785147155508976,1.1349969533939694,4216
1.5,1,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9126029778195427,6252864,71545504,0.12293636270487696,1.244855953248134,2.2388603427143607,6.967816849459723,0.3359227017417652,4257.5669336291385,3789.9646337043255,0.8901714741742814,0,397506,0,9.482810653232168,1070.813330170778,0.7891140857139003,0.8321521061320937,3.6189318935847674,0.8583804301671649,3.221469938648677,0.7641057729242593,4216
1.5,1,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7906404293413043,14978736,71545504,0.17197691758909173,4.8916452361297615,2.865451520198775,14.67717122970953,0.7262798422250398,5032.467255570573,4635.237020649495,0.9210665038145309,0,890833,0,9.545927904255366,1070.813330170778,0.7943664010511226,0.8321521061320937,4.277597167234987,1.0146103337843897,3.9399514675520715,0.9345235928728822,4216
1.5,2,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8909515156106157,7707370,70678378,0.1252081033903778,1.7269684384465336,2.0134039355789355,7.1769447358647085,0.3479418757069652,5780.364717156695,4638.380775353772,0.8024373897353914,2,483706,0,9.405928636331184,1081.508852777104,0.7905342779594227,0.8404638271503762,4.913310009583191,1.1916832426832866,3.9426236590507067,0.9562511906501836,4123
1.5,2,belady,0.0,closed,10,0.5,12868,2.0,200,0.8976701757360646,7232506,70678378,0.12515653859190934,1.4768075890324326,2.0133865643379067,6.710203900425995,0.3023136726078519,5735.774814793948,4567.107139911263,0.7962493799672176,0,431389,0,9.390161069474642,1081.508852777104,0.7892090710009126,0.8404638271503762,4.875408592574856,1.1824905633215756,3.882041068924574,0.9415573778618904,4123
1.5,3,lru,0.0,closed,10,0.5,12868,2.0,200,0.8847493056685353,7742137,67176489,0.13608357720295317,1.8649357672286442,2.6044257577270855,9.03077754454688,0.5329062707414778,3192.1520407378944,3112.6868141951713,0.9751060646458576,4,504860,0,9.682017178851103,1037.2446782481038,0.7804336954825944,0.8060651835934907,2.71332923462721,0.6638926436572572,2.6457837920658958,0.6473657431039627,4087
1.5,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.869594375807549,9216858,70678378,0.1294920821963217,2.9997134232862663,2.1428501417601638,8.048971809810155,0.45508406019365566,5850.337465709776,4744.373664637662,0.8109572639946958,0,593609,0,9.420632699767049,1081.508852777104,0.7917701013024195,0.8404638271503762,4.972786845853309,1.20610886389845,4.032717614942013,0.9781027443468379,4123
1.5,2,predict,0.0,closed,10,0.5,12868,2.0,200,0.5722958724378197,30229434,70678378,0.33424239417399804,7.975538407604745,3.767452530184073,21.788917619117,0.8458733843087884,7454.052908159078,6684.060103447987,0.8967014570196745,9,1537547,0,9.496480232786785,1081.508852777104,0.7981448120905876,0.8404638271503762,6.335944971935216,1.5367317419197712,5.681451087930789,1.377989592027841,4123
1.5,2,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8951222961002303,7412586,70678378,0.12048210746544008,1.358971342120455,2.0135490525140085,6.621668526640406,0.265958394531026,5768.57425263928,4595.614419551431,0.7966638233786818,0,466828,0,9.389608685054462,1081.508852777104,0.7891626450885284,0.8404638271503762,4.903288114743388,1.1892525138839165,3.9062722566187165,0.9474344546734699,4123
1.5,3,belady,0.0,closed,10,0.5,12868,2.0,200,0.8970979117411153,6912601,67176489,0.13289228078406268,1.27856126437473,2.5236663079720074,8.773999052944873,0.4761560321583147,3115.3362844470516,3035.0817962025835,0.9742389004213994,9,424433,0,9.70317309670951,1037.2446782481038,0.7821390003638571,0.8060651835934907,2.648035841779994,0.6479167706826509,2.579819526772196,0.6312257222344497,4087
1.5,3,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9041606208386389,6438153,67176489,0.12856131313174046,1.1696636763562651,2.4914155254853085,7.997385622022847,0.38417892228085293,3068.7317377342856,2963.568790669513,0.9657308112756651,3,421925,0,9.602820548085171,1037.2446782481038,0.7740499308107619,0.8060651835934907,2.608421977074143,0.6382241196658045,2.5190334720690863,0.6163526968605545,4087
1.5,2,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7587119217704741,17053850,70678378,0.17669757067338399,5.559746225606432,2.684074875955048,13.504636671099433,0.6863674017479298,6353.998087399318,5411.108929081035,0.8516069496167875,0,990866,0,9.446394663027672,1081.508852777104,0.7939353011261124,0.8404638271503762,5.4008983742894205,1.30994382107432,4.59944258971888,1.1155572616344602,4123
1.5,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9019331748641999,6587785,67176489,0.1311697872423565,1.3324440592219844,2.508824534080759,8.584406546702667,0.39897270846722677,3046.043953917181,2958.4899507278933,0.9712564872622096,0,430843,0,9.672323573160075,1037.2446782481038,0.7796523276774923,0.8060651835934907,2.589137360829604,0.6335055935477377,2.514716458118709,0.6152964174501369,4087
1.5,4,lru,0.0,closed,10,0.5,12868,2.0,200,0.8966693520011133,7411303,71724151,0.14215695838458942,1.6827022539321774,2.7345650188007085,9.482935882354468,0.4953431602406795,3172.712345710403,3098.121509105899,0.9764898835832523,0,488432,0,9.683378333826791,1071.8799147323543,0.80660698964745,0.8329809719710556,2.6968054938538426,0.6387507091079684,2.633403282740014,0.62373360557556,4222
1.5,3,predict,0.0,closed,10,0.5,12868,2.0,200,0.682395413669208,21335561,67176489,0.23354619154633838,6.690512453495899,3.8955146729001626,22.756337090574107,0.8102590476037221,4584.381871799695,4500.643059732557,0.9817338925052803,0,1108307,0,9.720886456533595,1037.2446782481038,0.783566812627723,0.8060651835934907,3.8967245910297406,0.9534437462759336,3.8255466007726735,0.9360280403162891,4087
1.5,3,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9029444810668804,6519849,67176489,0.1342153726923243,1.2052735929019036,2.491144694670993,8.180689701525125,0.4188750350790542,3080.103217206213,2993.2056019991314,0.9717874340308955,6,412572,0,9.653193417311012,1037.2446782481038,0.7781103124188277,0.8060651835934907,2.6180877346252807,0.6405891202900125,2.5442247616992617,0.6225164574747398,4087
1.5,3,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7510296645601707,16724953,67176489,0.2041112722189382,6.3544145113969535,3.4389699319567626,19.151894049258743,0.767619004241169,4125.366104676195,4032.671796082232,0.9775306466766932,7,952341,0,9.690131482497486,1037.2446782481038,0.7810877612484401,0.8060651835934907,3.506561188974766,0.857979248586926,3.427771026669897,0.8387010097063609,4087
1.5,4,belady,0.0,closed,10,0.5,12868,2.0,200,0.9101831264618245,6442039,71724151,0.13675626148545916,1.243195584599789,2.6068312043619244,8.464218454364755,0.4041628504173218,3079.5670956227236,3001.953137705808,0.9747971206643831,0,397363,0,9.65108708921808,1071.8799147323543,0.8039171904154182,0.8329809719710556,2.617632031279315,0.6199981125720785,2.5516601670499366,0.6043723749526141,4222
1.5,4,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9072411885363412,6653047,71724151,0.13728507603730122,1.2477401008158608,2.621876871095168,8.66023707385284,0.42706512939486174,3093.6283661346006,3030.002785391684,0.9794333471210005,0,432664,0,9.69917068431438,1071.8799147323543,0.807922462393336,0.8329809719710556,2.6295841112144105,0.6228290173411678,2.5755023675829314,0.6100195091385436,4222
1.5,5,lru,0.0,closed,10,0.5,12868,2.0,200,0.9031222808798683,6518983,67290839,0.12867506678730933,1.3671030305294494,2.4003468157809493,8.123894361312978,0.364088415641163,3198.2160449033704,3103.2931746851737,0.970320056905016,0,431212,0,9.736156853260088,1032.0415552855407,0.7808609310959369,0.8020217246546011,2.7184836381678648,0.6606278586070145,2.637799198482398,0.6410204613565973,4115
1.5,4,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9126856029289214,6262551,71724151,0.14000947610395542,1.2743395403733757,2.591556953955717,8.346760704991993,0.39173928082027487,3058.522774974393,2991.1869346163276,0.9779841952105035,12,401163,0,9.670692804898335,1071.8799147323543,0.8055503092257709,0.8329809719710556,2.599744358728234,0.6157613355585585,2.5425088944238783,0.6022048541979816,4222
1.5,5,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9180271329355842,5516023,67290839,0.12319053423277637,1.021706537674163,2.30906402808489,7.175288932539388,0.33129884250752184,3111.2690562307457,3015.355861297867,0.9691723238333247,0,362861,0,9.732419711819693,1032.0415552855407,0.7805612042336066,0.8020217246546011,2.644578697796134,0.6426679703028272,2.5630524821031866,0.6228560102316372,4115
1.5,5,belady,0.0,closed,10,0.5,12868,2.0,200,0.9189323378773744,5455111,67290839,0.12155548044654552,0.9221107188432143,2.332383228785602,7.045420226215185,0.2878322242499962,3102.8091104511814,3007.7414008363266,0.969360761093991,0,348870,0,9.727602932809964,1032.0415552855407,0.7801748880927402,0.8020217246546011,2.637387743883504,0.640920472389673,2.5565801907108776,0.6212831569163737,4115
1.5,4,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.90060866666794,7128759,71724151,0.14260154229086908,1.7129652823075503,2.684630708612872,9.542059789182531,0.4716416847899154,3142.009712612519,3082.4025478624967,0.9810289686531682,0,465622,0,9.69395345747099,1071.8799147323543,0.8074878773246359,0.8329809719710556,2.670708255720641,0.6325694589579917,2.620042165683122,0.6205689639230512,4222
1.5,4,predict,0.0,closed,10,0.5,12868,2.0,200,0.6633275868263676,24147543,71724151,0.2669868348493196,8.648633813327933,4.314010149574642,25.814985953589257,0.8267729529918597,4991.088184370899,4932.687697058319,0.9882990471906595,4,1229433,0,9.801545079167333,1071.8799147323543,0.8164500546862923,0.8329809719710556,4.242424956715264,1.0048377443664767,4.192784542499571,0.9930801853386005,4222
1.5,4,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7599669461406382,17216167,71724151,0.21365417270034115,6.140605568053161,3.5565296166668077,19.887668586920427,0.7877482088795773,4198.896032696301,4141.188926286546,0.9862566003157982,0,991511,0,9.76718633228182,1071.8799147323543,0.8135880364486521,0.8329809719710556,3.5690616277918554,0.8453485617697432,3.520010587343564,0.8337305986128764,4222
1.5,5,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.920355414204302,5359351,67290839,0.12279721462800808,0.9703357508315094,2.333871501692556,7.210299443552941,0.29343848877260825,3096.2836668589043,2999.0815315190907,0.9686068378100439,0,349014,0,9.724105403631418,1032.0415552855407,0.7798943786543595,0.8020217246546011,2.631841116830069,0.6395725678809402,2.5492193017912275,0.6194943625252072,4115
1.5,6,lru,0.0,closed,10,0.5,12868,2.0,200,0.8763362802267344,8380370,67767410,0.13487533988018185,2.490723768538146,2.486691482584831,9.848444440171988,0.5495579573549101,3581.3673293020574,3489.263303586624,0.974282440965534,0,548062,0,9.88790611502768,1031.3930552206414,0.7925332373106359,0.8015177612843032,3.044162229906749,0.7340637159167468,2.9658738080486304,0.7151853889675984,4147
1.5,5,predict,0.0,closed,10,0.5,12868,2.0,200,0.6759191693240739,21807671,67290839,0.24663331813007972,6.829140947989345,3.863105252137302,21.742550447950634,0.755376403417813,4694.526046064041,4634.05185407317,0.9871181475195833,3,1131796,0,9.843948695997632,1032.0415552855407,0.7895060710575432,0.8020217246546011,3.990347139154435,0.9697076887374082,3.9389440759621945,0.9572160573419671,4115
1.5,5,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9014868725295578,6629031,67290839,0.1279818729631188,1.463782502085678,2.410398949379214,8.475714106013129,0.360714993275451,3222.5287230421045,3130.4227283221517,0.9714180996863222,0,433281,0,9.718355262994958,1032.0415552855407,0.7794332048833336,0.8020217246546011,2.739149414585789,0.6656499184898638,2.660859319073829,0.6466243788757786,4115
1.5,5,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7408368916309692,17439303,67290839,0.2139986019483331,5.562723732768518,3.5145298780462326,17.906391194783737,0.717827775705814,4251.744963761143,4184.4971919379595,0.9841834888036899,10,1006360,0,9.810798806822186,1032.0415552855407,0.7868473779286832,0.8020217246546011,3.613983219196971,0.8782462258072833,3.5568226131472658,0.8643554345436855,4115
1.5,6,belady,0.0,closed,10,0.5,12868,2.0,200,0.9102666901391097,6080994,67767410,0.12302746642308193,1.1595001949026482,2.3524873004112976,7.516730628687128,0.3441928301417647,3356.5424018428616,3250.9281276100787,0.9685348011171266,0,386472,0,9.865492311558942,1031.3930552206414,0.790736731152823,0.8015177612843032,2.8530610415664324,0.6879819246603406,2.763288908468567,0.6663344365730809,4147
1.5,6,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9046132351819259,6464114,67767410,0.12424502513431435,1.2937916079956722,2.3425444969020646,7.92464881181013,0.3606377322134904,3385.41034334233,3292.2153859314753,0.9724715919314981,0,418486,0,9.870862989199109,1031.3930552206414,0.7911672005046955,0.8015177612843032,2.8775987918409807,0.6938989129107742,2.798383078041754,0.6747969804778765,4147
1.5,6,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9094455284627228,6136642,67767410,0.12306184907811257,1.1660266094160079,2.3306630862998645,7.50812357821178,0.33383001114668787,3350.557068603225,3264.6620025357465,0.9743639447683586,0,397240,0,9.882036567275808,1031.3930552206414,0.7920627826332526,0.8015177612843032,2.8479735083127413,0.6867551261906779,2.7749627021553844,0.6691494338450409,4147
1.5,6,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8881479755534408,7579922,67767410,0.13032477959950484,2.1311708035595984,2.4437200856090158,8.757457436985874,0.474239429674185,3503.5139799344233,3412.6268322407077,0.9740582888453561,0,491199,0,9.881921845805069,1031.3930552206414,0.7920535875036128,0.8015177612843032,2.97798688294426,0.7181063137073209,2.900732807404602,0.6994774071387996,4147
1.5,6,predict,0.0,closed,10,0.5,12868,2.0,200,0.6211146036125624,25676082,67767410,0.33116582849788756,7.917913487454825,4.512714544474875,23.785654084430007,0.8802770709562537,5253.381973584771,5170.872125985008,0.9842939561572637,2,1313886,0,9.89526875575511,1031.3930552206414,0.7931233660419349,0.8015177612843032,4.4653746775470555,1.0767722878097554,4.395241307087257,1.059860455048772,4147
1.5,7,lru,0.0,closed,10,0.5,12868,2.0,200,0.7743324902174343,17248656,76433936,0.1736171512841338,11.714128690625898,3.230349353051224,32.49353931473661,4.124775519203126,4513.7892481411745,4478.016320206641,0.992074745636548,5,1102808,0,9.868891590284989,1131.2858483923962,0.867620251430536,0.8791466027295588,3.8367208609199985,0.900427331828209,3.8063138721756444,0.8932912161876659,4261
1.5,6,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7703917856680667,15559954,67767410,0.18086578473912596,5.454672947165278,3.116506694064128,17.026061729111916,0.8007205711937786,4258.133313474734,4171.7200000027315,0.979706292144835,3,915116,0,9.878415360576119,1031.3930552206414,0.7917725364845444,0.8015177612843032,3.6194133164535236,0.8727787114669698,3.545962000002322,0.8550667952742518,4147
1.5,8,lru,0.0,closed,10,0.5,12868,2.0,200,0.8743757871296663,8888404,70753908,0.1419106842654969,2.8828332396183214,2.6826939215931134,12.126814834235802,0.6401074661251869,3325.4136052143112,3262.9622814637155,0.9812199830864134,1,580010,0,9.742178574109923,1069.4925730713944,0.8096975155848485,0.8311257173386652,2.8266015644321647,0.6771925166344429,2.773517939244158,0.6644748297182937,4174
1.5,7,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7947527391497934,15687856,76433936,0.17087825628379605,11.426580904572347,3.122562066840601,31.303361895999842,4.294981025105642,4353.562287328022,4311.1820264983135,0.9902653831431182,10,977638,0,9.864315781303212,1131.2858483923962,0.8672179707384292,0.8791466027295588,3.700527944228819,0.8684646665639096,3.6645047225235667,0.8600104957811703,4261
1.5,7,belady,0.0,closed,10,0.5,12868,2.0,200,0.7917896574108129,15914336,76433936,0.17633347097869034,10.451949926512043,3.1649846861828337,30.04838860717723,3.7250297856596717,4338.498469177845,4308.788279204665,0.9931519648596739,4,887012,0,9.881242103094813,1131.2858483923962,0.8687060425684087,0.8791466027295588,3.687723698801169,0.8654596805447474,3.662470037323965,0.8595329822398416,4261
1.5,7,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8099064269044054,14529600,76433936,0.16530926660243495,10.852262942188872,3.1033640628967305,28.62193381996292,3.725471353532612,4182.5273803447435,4141.3339722689125,0.9901510727056052,8,873463,0,9.848830993565636,1131.2858483923962,0.8658566308850814,0.8791466027295588,3.5551482732930317,0.8343459923241097,3.520133876428576,0.8261285793073401,4261
1.5,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7806454975706079,16766128,76433936,0.1714805620772495,11.518948530557395,3.1836598126210447,31.526111805526398,4.420702647554663,4478.940773461638,4433.926137849116,0.9899497140307725,3,1064901,0,9.85828267068747,1131.2858483923962,0.8666875718682571,0.8791466027295588,3.8070996574423925,0.893475629533535,3.7688372171717486,0.8844959439501875,4261
1.5,8,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8869742714423633,7997012,70753908,0.13701374868410454,2.0771603679822874,2.624235992494789,10.8211750174396,0.528293680457864,3234.070852221865,3175.549521762669,0.9819047469479554,2,513412,0,9.752695841094,1069.4925730713944,0.8105716326915069,0.8311257173386652,2.7489602243885853,0.6585913331069922,2.6992170934982687,0.6466739562765377,4174
1.5,8,belady,0.0,closed,10,0.5,12868,2.0,200,0.8823197158240362,8326340,70753908,0.13960391663260907,2.1727289734935766,2.627275914965253,11.728884242856566,0.5886606012431912,3284.7305907015916,3229.671402934643,0.9832378375496578,0,486359,0,9.76209922134337,1069.4925730713944,0.8113531718070233,0.8311257173386652,2.792021002096353,0.6689077628405254,2.745220692494447,0.6576954222554976,4174
1.5,7,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6676571516610109,25402272,76433936,0.29720391039654714,11.548361977802642,4.590112489441253,33.29194110571052,4.081894920553168,5390.275675354757,5347.0713491590695,0.9919847650105865,5,1451078,0,9.842575415550566,1131.2858483923962,0.8653066738690756,0.8791466027295588,4.581734324051544,1.0752720779280789,4.545010646785209,1.0666535195459301,4261
1.5,7,predict,0.0,closed,10,0.5,12868,2.0,200,0.5847300078855026,31740720,76433936,0.3906955508532519,13.080880608565167,5.576575245023378,37.997297866279496,4.577470301632957,6124.4773130995945,6074.597534363765,0.9918556676454426,5,1637488,0,9.886979704751834,1131.2858483923962,0.8692104618688671,0.8791466027295588,5.205805716134655,1.2217333292970323,5.1634079042092,1.2117831270145976,4261
1.5,8,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8806282191508065,8446020,70753908,0.14038284328833583,2.372590328294109,2.624595521177639,11.219950807619398,0.6477690019887632,3299.1817836897094,3240.2125107294864,0.9821260916110317,0,517887,0,9.753763261370091,1069.4925730713944,0.8106603487357735,0.8311257173386652,2.804304516136253,0.6718506267695862,2.7541806341200634,0.6598420302156357,4174
1.5,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8753461363575846,8819748,70753908,0.141304640157232,2.826139228822626,2.684975284081247,12.277174144838682,0.5637315949157937,3326.5538018409457,3267.2563516641535,0.9821745104065426,6,564631,0,9.762684818537979,1069.4925730713944,0.8114018422958674,0.8311257173386652,2.827570731564804,0.6774247080893158,2.7771678989145303,0.6653492810049186,4174
1.5,8,predict,0.0,closed,10,0.5,12868,2.0,200,0.6827816775859222,22444436,70753908,0.23257029708815935,8.513804051837269,3.8774769559834112,25.913413956885506,0.9860723319275166,4795.027040837897,4740.913391912249,0.9887146311241255,2,1171493,0,9.792194996277756,1069.4925730713944,0.8138545090601439,0.8311257173386652,4.075772984712213,0.9764669345261651,4.029776383125411,0.9654471449749429,4174
1.5,9,lru,0.0,closed,10,0.5,12868,2.0,200,0.7993641761954109,15335854,76436270,0.17043867168632687,9.838889304616373,3.1022704690485625,30.874962431026688,2.9490029768039676,4450.915751276458,4292.579738611945,0.9644261941783319,0,982939,0,9.54502737548391,1136.6113207547169,0.8430980860964171,0.8832851420226273,3.783278388584989,0.8922826388172144,3.648692777820153,0.8605407494858852,4240
