sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,1,const_ttl,16.0,10,2.0,12868,0.8214229588701716,13106498,73394082,0.15434686146932108,5.822015162832031,3.6379374976052077,19.62049808050051,0.8933253937643713,4388.195578431332,4285.289224104528,0.9765492780603023,0,853612,487868,3.7299662416666326,0.8906318628621377,4188
concurrency,1,const_ttl,4.0,16,2.0,12868,0.2978169275282985,51536082,73394082,7.798195225329209,25.285576060303356,24.352703585645713,63.744476530408974,20.731116607096283,8242.958314430065,8177.8377169037385,0.9920998511648025,96,3255011,2609072,7.0065145672655555,1.6729977476756341,4188
concurrency,1,const_ttl,4.0,18,2.0,12868,0.1782053217860263,60314866,73394082,13.852188669311829,29.70239697941406,33.457015728141414,71.75864451013331,25.319101614452734,9176.663764442608,9143.877038356717,0.9964271627546242,109,3803535,3224190,7.800164199776217,1.8625033905864894,4188
concurrency,1,const_ttl,16.0,12,2.0,12868,0.6753547241043222,23827042,73394082,0.23674540547239076,12.179360929520499,5.532214674397039,38.10952930266012,7.685626424172426,5299.833570984425,5216.589134595289,0.9842930093418624,24,1522854,1295451,4.504858535336761,1.0756586760593985,4188
concurrency,1,const_ttl,16.0,14,2.0,12868,0.47544650807131833,38499122,73394082,1.1972083155559403,18.397240452000915,11.666154216963832,52.03270053762844,14.036929695256276,6791.920056898545,6758.894364139552,0.9951375027264272,85,2436776,2356780,5.773132048363764,1.3784938033342322,4188
concurrency,1,const_ttl,16.0,16,2.0,12868,0.2978169275282985,51536082,73394082,7.798195225329209,25.285576060303356,24.352703585645713,63.744476530408974,20.731116607096283,8242.958314430065,8177.8377169037385,0.9920998511648025,96,3255011,3222302,7.0065145672655555,1.6729977476756341,4188
concurrency,1,const_ttl,64.0,8,2.0,12868,0.8970181546790108,7558258,73394082,0.129822061335517,1.3698772440902758,2.9542649974620616,9.457159288826233,0.3661389636540662,4300.229733969343,4178.698332990329,0.971738393412104,0,506997,416615,3.6551952738739417,0.8727782411351341,4188
concurrency,1,const_ttl,64.0,10,2.0,12868,0.8214229588701716,13106498,73394082,0.15434686146932108,5.822015162832031,3.6379374976052077,19.62049808050051,0.8933253937643713,4388.195578431332,4285.289224104528,0.9765492780603023,0,853612,847270,3.7299662416666326,0.8906318628621377,4188
concurrency,1,const_ttl,16.0,18,2.0,12868,0.1782053217860263,60314866,73394082,13.852188669311829,29.70239697941406,33.457015728141414,71.75864451013331,25.319101614452734,9176.663764442608,9143.877038356717,0.9964271627546242,109,3803535,3791290,7.800164199776217,1.8625033905864894,4188
concurrency,1,const_ttl,64.0,12,2.0,12868,0.6753547241043222,23827042,73394082,0.23674540547239076,12.179360929520499,5.532214674397039,38.10952930266012,7.685626424172426,5299.833570984425,5216.589134595289,0.9842930093418624,24,1522854,1522270,4.504858535336761,1.0756586760593985,4188
concurrency,1,const_ttl,64.0,14,2.0,12868,0.47544650807131833,38499122,73394082,1.1972083155559403,18.397240452000915,11.666154216963832,52.03270053762844,14.036929695256276,6791.920056898545,6758.894364139552,0.9951375027264272,85,2436776,2436501,5.773132048363764,1.3784938033342322,4188
concurrency,1,const_ttl,256.0,8,2.0,12868,0.8970181546790108,7558258,73394082,0.129822061335517,1.3698772440902758,2.9542649974620616,9.457159288826233,0.3661389636540662,4300.229733969343,4178.698332990329,0.971738393412104,0,506997,506997,3.6551952738739417,0.8727782411351341,4188
concurrency,1,const_ttl,64.0,16,2.0,12868,0.2978169275282985,51536082,73394082,7.798195225329209,25.285576060303356,24.352703585645713,63.744476530408974,20.731116607096283,8242.958314430065,8177.8377169037385,0.9920998511648025,96,3255011,3254560,7.0065145672655555,1.6729977476756341,4188
concurrency,1,const_ttl,256.0,10,2.0,12868,0.8214229588701716,13106498,73394082,0.15434686146932108,5.822015162832031,3.6379374976052077,19.62049808050051,0.8933253937643713,4388.195578431332,4285.289224104528,0.9765492780603023,0,853612,853612,3.7299662416666326,0.8906318628621377,4188
concurrency,1,const_ttl,1000000000.0,8,2.0,12868,0.8970181546790108,7558258,73394082,0.129822061335517,1.3698772440902758,2.9542649974620616,9.457159288826233,0.3661389636540662,4300.229733969343,4178.698332990329,0.971738393412104,0,506997,506997,3.6551952738739417,0.8727782411351341,4188
concurrency,1,const_ttl,256.0,12,2.0,12868,0.6753547241043222,23827042,73394082,0.23674540547239076,12.179360929520499,5.532214674397039,38.10952930266012,7.685626424172426,5299.833570984425,5216.589134595289,0.9842930093418624,24,1522854,1522854,4.504858535336761,1.0756586760593985,4188
concurrency,1,const_ttl,1000000000.0,10,2.0,12868,0.8214229588701716,13106498,73394082,0.15434686146932108,5.822015162832031,3.6379374976052077,19.62049808050051,0.8933253937643713,4388.195578431332,4285.289224104528,0.9765492780603023,0,853612,853612,3.7299662416666326,0.8906318628621377,4188
concurrency,1,const_ttl,64.0,18,2.0,12868,0.1782053217860263,60314866,73394082,13.852188669311829,29.70239697941406,33.457015728141414,71.75864451013331,25.319101614452734,9176.663764442608,9143.877038356717,0.9964271627546242,109,3803535,3803514,7.800164199776217,1.8625033905864894,4188
