signal,threshold,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
0.75,0.95,6,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8689870566463523,8935369,68202185,0.13145051880655956,2.583603789538074,2.793004607752323,11.703274905700255,0.5125194101669877,3741.0464262023315,3666.244096242713,0.9800049714872016,0,587062,0,9.85382068249742,1039.0028936580661,0.7956285516554645,0.8074315306637131,3.179889462271982,0.7667927326433523,3.116307481806306,0.7514606900907417,4147
0.75,0.99,6,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8671818358898619,9058489,68202185,0.132947059579692,3.094213788423076,2.8131128827812972,11.708125084813673,0.5591560917901006,3760.228605661337,3693.1829478149075,0.9821697920851177,0,594847,0,9.854498441444283,1039.0028936580661,0.7956832760498533,0.8074315306637131,3.1961943148121366,0.7707244549824298,3.1392055056426713,0.7569822777050087,4147
0.75,-1.0,7,lru,0.0,closed,10,0.5,12868,2.0,200,0.7540731506874757,18908346,76886058,0.183352517982172,13.007859226286541,3.618665868383232,33.98818551585123,5.9675492699360575,4984.713959512384,4938.095242755951,0.9906476646132384,9,1211941,0,9.854196148371198,1138.9532973480405,0.8721999685966534,0.8851051424837119,4.237006865585527,0.9943691306232169,4.197380956342559,0.9850694570153857,4261
0.75,-1.0,7,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7648789589394738,18077530,76886058,0.17380269714567476,12.307526276595127,3.5115815051091204,34.26244679021556,5.432231029842569,4904.225479616134,4865.238598762185,0.9920503490273859,10,1138047,0,9.870391958385936,1138.9532973480405,0.8736334680697267,0.8851051424837119,4.168591657673714,0.9783129917093907,4.135452808947857,0.9705357448833272,4261
0.75,-1.0,7,belady,0.0,closed,10,0.5,12868,2.0,200,0.7844378755898761,16573722,76886058,0.17307129881555738,12.607413476857573,3.4936444862508687,30.756101710297685,4.431425656674037,4677.126236122668,4636.999300570825,0.991420600273319,18,916271,0,9.858685951326919,1138.9532973480405,0.872597363365138,0.8851051424837119,3.975557300704268,0.933010396785794,3.941449405485201,0.9250057276426193,4261
0.75,0.3,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7376654945685992,20169866,76886058,0.18282777968670416,13.466623891918061,3.7528888257224935,37.0453089442758,5.945797067633521,5150.860226659872,5108.774429890368,0.9918293654035348,11,1274246,0,9.860109888343356,1138.9532973480405,0.8727233967627201,0.8851051424837119,4.378231192660891,1.027512600953037,4.342458265406814,1.0191171709473863,4261
0.75,0.5,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.754334316372417,18888266,76886058,0.18107074489034858,12.425647067792283,3.6328777908895518,34.050386058943786,5.693194793915609,4997.40547276171,4950.827836620913,0.9906796363843863,19,1199271,0,9.854616230247354,1138.9532973480405,0.8722371502595383,0.8851051424837119,4.247794651847454,0.9969008805086726,4.208203661127777,0.9876094018136065,4261
0.75,0.85,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7598878850051072,18461274,76886058,0.17820602513349115,11.961858864946407,3.6240362429052766,33.99762448682168,5.840687079369673,4899.27150936393,4863.469591432147,0.9926923997040469,6,1181726,0,9.866596618572949,1138.9532973480405,0.873297540591132,0.8851051424837119,4.16438078295934,0.9773247554469234,4.133949152717325,0.9701828567747771,4261
0.75,0.7,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7451321278560021,19595786,76886058,0.1845928574939535,13.14124975041068,3.6632698769790295,35.846265774205676,5.96767114953991,5061.387158402652,5030.180156233772,0.9938342985446053,12,1249913,0,9.87457480227673,1138.9532973480405,0.8740036937335216,0.8851051424837119,4.302179084642255,1.0096641832063493,4.275653132798706,1.003438895282494,4261
0.75,-1.0,8,lru,0.0,closed,10,0.5,12868,2.0,200,0.8426370683822707,11202962,71191874,0.14447885032382146,4.442335667429234,3.0479857998692523,18.31572211896264,0.7665018684524512,3806.3279927930744,3753.2641829778427,0.9860590548382318,5,727558,0,9.776509185285075,1077.0759463344514,0.8183123160233431,0.8370189200609662,3.2353787938741134,0.7751266875596822,3.190274555531166,0.7643206889149895,4174
0.75,0.95,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7598878850051072,18461274,76886058,0.17820602513349115,11.961858864946407,3.6240362429052766,33.99762448682168,5.840687079369673,4899.27150936393,4863.469591432147,0.9926923997040469,6,1181734,0,9.866596618572949,1138.9532973480405,0.873297540591132,0.8851051424837119,4.16438078295934,0.9773247554469234,4.133949152717325,0.9701828567747771,4261
0.75,-1.0,8,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8699671538355628,9257282,71191874,0.14008731721594359,3.0550816187292185,2.909161186642507,14.741687995207485,0.6634375462679145,3597.3222488332813,3539.7030008150864,0.9839827393731873,7,588314,0,9.7652300620793,1077.0759463344514,0.8173682320708499,0.8370189200609662,3.057723911508289,0.7325644253733322,3.0087475506928234,0.7208307500461962,4174
0.75,-1.0,8,belady,0.0,closed,10,0.5,12868,2.0,200,0.8770848201017998,8750562,71191874,0.13873433119152878,2.546694664560164,2.8914537038430694,13.449669286830613,0.6265363766421501,3532.305753545435,3486.123128494579,0.9869256433975168,15,518534,0,9.779929987410734,1077.0759463344514,0.8185986436334391,0.8370189200609662,3.0024598905136197,0.7193243628446621,2.963204659220392,0.709919659611977,4174
0.75,0.3,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8469242992535918,10897746,71191874,0.1500979727688332,4.8906779021490365,3.162756826977784,16.242235759715754,0.7119717301932837,3757.6999382666086,3700.428024809482,0.9847587847890947,0,693766,0,9.788299377236292,1077.0759463344514,0.819299177396775,0.8370189200609662,3.194044947526617,0.7652239931783941,3.1453638210880595,0.753561049613814,4174
0.75,0.99,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.75456218603378,18870746,76886058,0.17584870230120941,14.770978676373034,3.5967929177931524,35.724585769236,6.330421126310284,5027.455870115909,4975.948234680666,0.9897547314653892,31,1207382,0,9.840300355778043,1138.9532973480405,0.8709700448483445,0.8851051424837119,4.273337489598523,1.0028954446370624,4.229555999478567,0.9926205114946179,4261
0.75,0.5,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8512486130088386,10589890,71191874,0.145119213639191,4.6135023894044025,3.0568644361273414,16.08354147002035,0.6938552815746561,3739.4381235399505,3687.160210444302,0.986019848071143,0,683162,0,9.78218211801998,1077.0759463344514,0.818787151226478,0.8370189200609662,3.1785224050089584,0.7615051281765594,3.134086178877656,0.750859170790047,4174
0.75,0.7,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8601381668924742,9957026,71191874,0.1438483038621996,3.6604758663124812,3.019335627168516,15.2569182785071,0.6410205690840485,3660.768381928982,3612.1678596361476,0.9867239559506835,4,645697,0,9.779443860173105,1077.0759463344514,0.8185579538638939,0.8370189200609662,3.1116531246396346,0.7454846968470615,3.0703426806907252,0.7355876091736284,4174
0.75,0.85,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8496834905624201,10701314,71191874,0.14385787695599106,4.302458401608874,3.01461113566279,17.221948904582177,0.7908353747561705,3732.7187973034816,3684.066370886156,0.9869659545603939,0,697286,0,9.784161916783152,1077.0759463344514,0.8189528641287468,0.8370189200609662,3.172810977707959,0.7601367938926591,3.1314564152532327,0.7502291363807457,4174
0.75,0.95,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8496834905624201,10701314,71191874,0.14385787695599106,4.302458401608874,3.01461113566279,17.221948904582177,0.7908353747561705,3732.7187973034816,3684.066370886156,0.9869659545603939,0,697286,0,9.784161916783152,1077.0759463344514,0.8189528641287468,0.8370189200609662,3.172810977707959,0.7601367938926591,3.1314564152532327,0.7502291363807457,4174
0.75,-1.0,9,lru,0.0,closed,10,0.5,12868,2.0,200,0.7839655422084584,16607356,76873644,0.17589116401591554,11.593068085376672,3.385011896568585,34.995399176938804,4.440469474785289,4874.215982952263,4722.554599466635,0.968884968574214,9,1066715,0,9.592654127688823,1144.0698113207548,0.8528649361151859,0.8890812957108756,4.143083585509424,0.9771423550729774,4.01417140954664,0.9467385399874152,4240
0.75,0.99,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8482900731058154,10800514,71191874,0.14620092719408717,4.192794948098253,3.0468865576472126,16.46251577084149,0.7209195405173432,3748.807984323312,3693.9360991528274,0.9853628445628725,8,702532,0,9.772534754000443,1077.0759463344514,0.817979648605171,0.8370189200609662,3.186486786674816,0.7634132215320594,3.139845684279903,0.7522390235457362,4174
0.75,-1.0,9,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8026790560364225,15168780,76873644,0.1621979318420017,10.483244097550937,3.2377079321959172,29.580285972076013,3.1868131268252,4698.949160378063,4557.282482922169,0.9698514130243332,18,955915,0,9.603355530808853,1144.0698113207548,0.8538163778503739,0.8890812957108756,3.994106786321354,0.9420063175286213,3.8736901104838437,0.9136061581329821,4240
0.75,-1.0,9,belady,0.0,closed,10,0.5,12868,2.0,200,0.8090720923805823,14677324,76873644,0.15734166117567838,11.0628846248826,3.158903921729461,34.59898750291495,3.8738305493288863,4742.3234915663625,4588.96532143556,0.9676618074655745,14,840235,0,9.594835626226937,1144.0698113207548,0.8530588890698715,0.8890812957108756,4.030974967831408,0.9507016433564642,3.9006205232202262,0.9199576705708081,4240
3.0,-1.0,0,lru,0.0,closed,10,0.5,12868,2.0,200,0.8380072853118908,11615570,71704274,0.14105168978926486,5.30785434430436,2.031805520789021,12.87065516540801,0.7343506310771772,4553.865587107768,4213.3057445818395,0.9252152185848279,0,744489,0,9.88143540213526,1077.6536259541986,0.8275384434833111,0.8374678473377359,3.8707857490416027,0.9233744630347334,3.5813098828945633,0.854320105652329,4192
0.75,0.3,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7708924530753349,17612332,76873644,0.18504544407778667,10.852976461799244,3.555633448374465,32.88407556221739,3.7042066194071595,4979.894700101489,4848.310888985848,0.9735769892658653,5,1112524,0,9.647006005966492,1144.0698113207548,0.8576972599515288,0.8890812957108756,4.232910495086267,0.9983279469543082,4.121064255637971,0.9719491168957478,4240
3.0,-1.0,0,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8595417338720981,10071458,71704274,0.13284011382665994,3.5559814673952133,1.9288210322606005,11.768214952053768,0.5596806032261838,4433.46518754156,4066.6457548818553,0.9172612353672019,4,628804,0,9.872392724360902,1077.6536259541986,0.8267811482943249,0.8374678473377359,3.768445409410326,0.8989612140768908,3.4566488916495772,0.8245822737713686,4192
0.75,0.5,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7668344693013381,17924284,76873644,0.1797802186440549,11.710188684787681,3.4022531582348847,38.22042272441206,4.924506717048644,5070.999146627148,4935.286731363989,0.9732375393213338,15,1135116,0,9.646777218970557,1144.0698113207548,0.8576769189276501,0.8890812957108756,4.310349274633075,1.0165918100549705,4.19499372165939,0.9893853117121203,4240
0.75,0.7,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7885140972372794,16257692,76873644,0.16554849590374943,11.005723595126256,3.3481592243822433,35.05753747178852,3.5416815642643087,4839.203457298221,4688.080446117592,0.9687710978647295,7,1040426,0,9.606201988449037,1144.0698113207548,0.8540694510750659,0.8890812957108756,4.113322938703488,0.9701233345998793,3.9848683791999533,0.9398274479245173,4240
0.75,0.85,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7714277730869633,17571180,76873644,0.17330494725365497,12.337811089882962,3.357031310006505,36.61757266645736,4.725131380809216,5027.237354027518,4880.25107069473,0.9707620163955393,16,1121862,0,9.621590316322111,1144.0698113207548,0.8554375985234876,0.8890812957108756,4.2731517509233905,1.007818809180045,4.148213410090521,0.9783522193609719,4240
3.0,-1.0,0,belady,0.0,closed,10,0.5,12868,2.0,200,0.8642796383378765,9731730,71704274,0.1293097489590309,3.3607914673998494,1.8888371268404853,10.35727878899388,0.647013182434307,4394.194760910969,4030.9209443839372,0.9173286947227344,4,539401,0,9.887590646115461,1077.6536259541986,0.8280539253759048,0.8374678473377359,3.735065546774324,0.8909984605854782,3.4262828027263468,0.8173384548488423,4192
0.75,0.99,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7898259642797731,16156844,76873644,0.17131494536442915,11.50165919329902,3.336614021460832,33.34369575778601,4.260272559082068,4808.957156734529,4660.795375189674,0.9691904550787341,6,1034878,0,9.60911665090341,1144.0698113207548,0.8543285882622154,0.8890812957108756,4.08761358322435,0.9640598073642335,3.961676068911223,0.9343575634224582,4240
0.75,0.95,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7895437349112786,16178540,76873644,0.165436595739493,10.521787031392478,3.2810262355567374,32.8663994521753,3.2519116426383334,4833.461860604472,4677.050707016871,0.9676399321855741,0,1032440,0,9.591756200508357,1144.0698113207548,0.8527851030890795,0.8890812957108756,4.108442581513802,0.9689723069608023,3.97549310096434,0.93761629739725,4240
3.0,0.3,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8535379634413425,10501954,71704274,0.1308604087475942,5.26979628314939,1.9670422494640434,13.155386099806037,0.674552695912098,4488.3605385200835,4144.805987552842,0.9234565610273994,12,654420,0,9.889165765972802,1077.6536259541986,0.8281858365995274,0.8374678473377359,3.815106457742071,0.9100921893468681,3.523085089419916,0.8404306033921556,4192
3.0,0.5,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8560589847126825,10321186,71704274,0.13389983953697993,4.009273971701759,1.9458293503314508,11.420835537002858,0.6688404267212071,4422.014214336714,4081.890616469714,0.9230840107288039,4,647988,0,9.878282518493874,1077.6536259541986,0.8272743996157053,0.8374678473377359,3.758712082186207,0.8966393325825875,3.469607023999257,0.8276734312975328,4192
3.0,0.7,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.861098126451988,9959858,71704274,0.1293261984903893,3.733380669581038,1.950946460740191,10.055694487318192,0.5961438561921568,4396.905130159105,4039.0199221301045,0.9186052012871039,4,626368,0,9.857633842424192,1077.6536259541986,0.8255451393858603,0.8374678473377359,3.7373693606352396,0.8915480345026813,3.4331669338105892,0.8189806616914573,4192
3.0,0.85,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.861098126451988,9959858,71704274,0.1293261984903893,3.733380669581038,1.950946460740191,10.055694487318192,0.5961438561921568,4396.905130159105,4039.0199221301045,0.9186052012871039,4,630056,0,9.857633842424192,1077.6536259541986,0.8255451393858603,0.8374678473377359,3.7373693606352396,0.8915480345026813,3.4331669338105892,0.8189806616914573,4192
3.0,0.95,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.851628788543344,10638850,71704274,0.13173598533489894,4.288762013010228,1.9848065362305078,11.61204320816239,0.6919589063718377,4468.030416889884,4123.358890756557,0.9228582856485462,4,675839,0,9.880363982182683,1077.6536259541986,0.8274487155071832,0.8374678473377359,3.7978258543564007,0.9059699080048665,3.504855057143074,0.8360818361505424,4192
3.0,-1.0,1,lru,0.0,closed,10,0.5,12868,2.0,200,0.8755627473479284,8803217,70744225,0.13300760781618237,2.7738554489774288,1.932342304247186,7.571524232257161,0.48743367700080853,4687.78427298866,3967.75839460743,0.8464037941058702,0,569197,0,9.616869637254005,1057.3937381404176,0.7902407316556648,0.8217234520830102,3.984616632040361,0.9451177969735202,3.3725946354163154,0.799951289235369,4216
3.0,0.99,0,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8420559142680951,11325266,71704274,0.13435161613324453,5.319089913940957,2.023718098325162,13.760398173155238,0.6857614398363694,4550.781209946642,4220.177874821562,0.9273523995391209,4,721708,0,9.871031258227479,1077.6536259541986,0.826667129883127,0.8374678473377359,3.868164028454646,0.9227490525893716,3.5871511935983276,0.855713548091204,4192
3.0,-1.0,1,belady,0.0,closed,10,0.5,12868,2.0,200,0.9091408379977306,6427761,70744225,0.11859258178867194,1.2176766857696748,1.7658679175369798,5.856176077781811,0.33704694639379795,4513.171189421228,3763.588735848209,0.8339122488129803,0,382641,0,9.60681768750335,1057.3937381404176,0.7894147393707374,0.8217234520830102,3.836195511008044,0.9099135462542799,3.199050425470978,0.7587880515823003,4216
3.0,-1.0,1,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8985406229271717,7177665,70744225,0.12143763151925668,1.6524214670525907,1.7880909303827366,6.694955778657459,0.36372441173853076,4577.832876966266,3850.3332754522144,0.8410820969077915,0,447496,0,9.632737309752144,1057.3937381404176,0.7915446155178341,0.8217234520830102,3.891157945421326,0.922950176807715,3.2727832841343827,0.7762768700508498,4216
3.0,0.3,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8911248373983883,7702289,70744225,0.12479150101520808,2.2300056525059517,1.8163041104122613,6.9487082866985475,0.401077079488914,4611.106444713037,3901.5206560349084,0.8461137696155943,0,485270,0,9.657873394223458,1057.3937381404176,0.7936101065281959,0.8217234520830102,3.919440478006081,0.9296585574018219,3.316292557629672,0.7865969064586509,4216
3.0,-1.0,2,lru,0.0,closed,10,0.5,12868,2.0,200,0.8459898799888408,10766026,69904666,0.12911934453541107,3.5055282385892497,1.7223311333737001,7.982515128292562,0.47050724946529954,7138.0985625441,4928.026436170763,0.6903836355005945,0,690753,0,9.572603391400834,1068.2318699975747,0.7946658394110381,0.8301459978221749,6.067383778162485,1.4715944162412042,4.188822470745149,1.0159647030669776,4123
3.0,0.5,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8963164979190881,7335009,70744225,0.12311837269982107,2.133198310209991,1.8575026612966212,6.882951958599733,0.3802697279978702,4578.395922575801,3857.4070699408194,0.8425236993856674,0,459303,0,9.635712253023538,1057.3937381404176,0.7917890735833062,0.8217234520830102,3.8916365341894306,0.9230636940677017,3.278796009449697,0.7777030382945201,4216
3.0,0.7,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8970033667059043,7286417,70744225,0.12259238981414455,1.7571413520399801,1.8114669560411585,6.56546552007012,0.3803430271077559,4588.397732925663,3853.2834947815586,0.8397884662724346,0,460571,0,9.626971883926402,1057.3937381404176,0.7910708569566084,0.8217234520830102,3.900138072986814,0.9250801880898515,3.2752909705643245,0.7768716723349915,4216
3.0,0.85,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8869877929965309,7994961,70744225,0.1245589450056741,2.2606910708086616,1.860684049958138,7.224571314560308,0.42159103011258026,4652.295877123391,3920.9451759185667,0.8427978958085888,0,503874,0,9.64903695301508,1057.3937381404176,0.7928839954308083,0.8217234520830102,3.9544514955548817,0.9379628784522964,3.332803399530782,0.7905131403061627,4216
3.0,0.95,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8851094771339992,8127841,70744225,0.12640682815634818,2.2809605261387276,1.8482709758509372,7.274050835826074,0.40472656053373157,4651.548307221937,3932.059615628652,0.8453227518939843,0,514575,0,9.647715746094372,1057.3937381404176,0.7927754287596281,0.8217234520830102,3.9538160611386464,0.9378121587141002,3.3422506732843544,0.7927539547638413,4216
3.0,-1.0,2,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8891135249827243,7751482,69904666,0.11909374763399683,1.5824122417289637,1.5936585224771989,6.094802746616097,0.2344906581702162,6965.481849297428,4647.267443380763,0.6671853496897001,0,482561,0,9.568744685635469,1068.2318699975747,0.794345510496249,0.8301459978221749,5.920659571902814,1.4360076575073524,3.950177326873649,0.95808327113113,4123
3.0,0.99,1,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8798212433594403,8501953,70744225,0.12613729130362117,2.7733803375440402,1.8514174041210936,7.590039658445221,0.44723299218549073,4679.17429587047,3990.6690345907987,0.8528575304648727,0,546878,0,9.663921939274537,1057.3937381404176,0.7941071296601412,0.8217234520830102,3.9772981514898995,0.9433819144900141,3.3920686794021786,0.8045703698771771,4216
3.0,-1.0,2,belady,0.0,closed,10,0.5,12868,2.0,200,0.894679505370929,7362394,69904666,0.11682080126593064,1.5210006626211907,1.6032454112209962,5.614930875794016,0.22722256232191285,6938.519317357698,4625.189676338111,0.6665960653546842,0,414802,0,9.559160114416388,1068.2318699975747,0.7935498511524128,0.8301459978221749,5.897741419754044,1.4304490467509203,3.9314112248873943,0.953531706254522,4123
3.0,0.3,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8874023945697702,7871098,69904666,0.11909283403656445,1.816400642978806,1.5825566197984244,6.290306510982191,0.24624916617722192,6980.197256881462,4690.3333016356555,0.6719485322584068,0,491436,0,9.55739789355232,1068.2318699975747,0.7934035610926543,0.8301459978221749,5.933167668349243,1.4390413942151936,3.986783306390307,0.9669617527019905,4123
3.0,0.5,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8852646259693165,8020538,69904666,0.11929463328044676,1.7602483329336565,1.6150595765252547,5.942388211953585,0.2795360145319137,6958.385336672575,4681.5763989126735,0.6727963704797287,0,497762,0,9.572192729973851,1068.2318699975747,0.7946317485170311,0.8301459978221749,5.914627536171689,1.4345446364714258,3.9793399390757727,0.9651564247091372,4123
3.0,0.7,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8798616103823456,8398234,69904666,0.11876872253344573,2.152096611905108,1.6295855767308467,6.502153219203365,0.2821142689435874,6990.823141739739,4716.585214869132,0.674682382780944,0,520394,0,9.56408738487026,1068.2318699975747,0.7939588865371597,0.8301459978221749,5.942199670478779,1.4412320326167303,4.009097432638762,0.9723738619060786,4123
3.0,-1.0,3,lru,0.0,closed,10,0.5,12868,2.0,200,0.9034329058693658,6414079,66420959,0.13748934179443495,1.4240628597349314,2.1417038976756544,7.405047950187168,0.4308354374134069,2703.333910028058,2621.019075739717,0.9695506226652235,0,417950,0,9.666626237296555,1024.1673599217029,0.7693692161021042,0.7959025178129491,2.29783382352385,0.5622299543733422,2.2278662143787598,0.5451104023437141,4087
3.0,0.85,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8819405560138146,8252906,69904666,0.11761968033715675,2.2259033375999024,1.650080334589802,6.258723313570954,0.3023081106380232,6969.448873138422,4674.08524463068,0.6706534949478561,0,516749,0,9.558607760623728,1068.2318699975747,0.7935039977233769,0.8301459978221749,5.924031542167659,1.4368255013746443,3.972972457936078,0.9636120441271108,4123
3.0,0.95,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.868839742400028,9168714,69904666,0.122334161388153,2.585824356874582,1.6595774386369158,7.114041655941492,0.34918796576096156,7044.279589810083,4788.972164113808,0.6798384565884218,0,577796,0,9.559130774138211,1068.2318699975747,0.7935474154809624,0.8301459978221749,5.987637651338571,1.4522526440306989,4.070626339496736,0.9872971960942847,4123
3.0,0.99,2,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8624346763919879,9616458,69904666,0.12517908438280756,2.8249679631048252,1.6836620214571667,7.180791318427282,0.3778185941996526,7073.2019860211185,4811.737750916464,0.6802771588349913,0,616549,0,9.549706274289509,1068.2318699975747,0.7927650443978749,0.8301459978221749,6.012221688117951,1.4582153015081134,4.089977088278995,0.9919905622796495,4123
3.0,-1.0,3,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9040939020467922,6370175,66420959,0.13547404016244968,1.256341461343709,2.1254476271432523,7.253368837371454,0.44466199236489956,2742.3301034856427,2630.281991085629,0.9591412746927898,0,407992,0,9.60198547456546,1024.1673599217029,0.7642244415210014,0.7959025178129491,2.3309805879627965,0.5703402466265712,2.235739692422785,0.5470368711580096,4087
3.0,-1.0,3,belady,0.0,closed,10,0.5,12868,2.0,200,0.9170481263301242,5509743,66420959,0.1331882686444672,1.094315736698718,2.0961456988807186,6.877780026344681,0.4003367482619069,2628.4819810385134,2515.389167355857,0.9569740958855751,0,350846,0,9.600851575515684,1024.1673599217029,0.7641341942101352,0.7959025178129491,2.2342096838827366,0.5466625113488467,2.1380807922524783,0.5231418625526005,4087
3.0,0.3,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9028526071115595,6452623,66420959,0.13127028489361692,1.2826398874238976,2.140347946050042,7.350694260352157,0.4371809486793268,2747.5944373137077,2644.443061121877,0.962457568412942,0,413062,0,9.630507854471228,1024.1673599217029,0.7664945449191033,0.7959025178129491,2.3354552717166515,0.5714351044082827,2.2477766019535954,0.5499820410945915,4087
3.0,0.7,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9052499226938292,6293391,66420959,0.1334845013930135,1.2593492185917512,2.125265789654577,7.399329672467957,0.45207759858294594,2724.281825607125,2616.7516102466175,0.9605289679100862,0,403013,0,9.59613767845722,1024.1673599217029,0.7637590139563809,0.7959025178129491,2.3156395517660564,0.5665866287658567,2.224238868709625,0.5442228697601236,4087
3.0,0.5,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9052499226938292,6293391,66420959,0.1334845013930135,1.2593492185917512,2.125265789654577,7.399329672467957,0.45207759858294594,2724.281825607125,2616.7516102466175,0.9605289679100862,0,402258,0,9.59613767845722,1024.1673599217029,0.7637590139563809,0.7959025178129491,2.3156395517660564,0.5665866287658567,2.224238868709625,0.5442228697601236,4087
3.0,0.85,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9063411445173503,6220911,66420959,0.1315796718661204,1.2642963328448786,2.121407591694833,7.364435978904112,0.4261678867114824,2711.684717797087,2611.246802481259,0.962961064515855,0,402075,0,9.639226941856226,1024.1673599217029,0.7671884992793783,0.7959025178129491,2.304932010127524,0.5639667262362428,2.21955978210907,0.543077999047974,4087
3.0,0.95,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9020926060402109,6503103,66420959,0.13838722803484416,1.3397427290824453,2.132045733347468,7.447578655117923,0.45643938358989544,2746.0092039454994,2653.729337878598,0.9663949174189538,0,421565,0,9.621636596766951,1024.1673599217029,0.7657884792848031,0.7959025178129491,2.3341078233536745,0.5711054131034192,2.2556699371968083,0.5519133685335963,4087
3.0,-1.0,4,lru,0.0,closed,10,0.5,12868,2.0,200,0.9097140094111642,6403833,70928313,0.14464819180193444,1.3157577130191385,2.2464272096767104,7.492949780020098,0.42898591556513566,2762.0177074370076,2688.3563732717707,0.973330607560228,0,419045,0,9.688668440695352,1058.5715300805305,0.7970273994179224,0.8226387395714412,2.3477150513214564,0.5560670419993975,2.285102917281005,0.5412370718334925,4222
3.0,0.99,3,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9031835869759123,6430639,66420959,0.13817850939676646,1.4875098197949228,2.1611073082499956,7.177892354174105,0.5284275942026397,2720.102401589087,2626.6757786889975,0.9656532699483998,0,418678,0,9.631710090163669,1024.1673599217029,0.766590231160565,0.7959025178129491,2.312087041350724,0.5657174067410629,2.2326744118856476,0.5462868636862362,4087
3.0,-1.0,4,belady,0.0,closed,10,0.5,12868,2.0,200,0.9188964638141048,5752537,70928313,0.13637927814761497,1.079383342849951,2.201048632014704,7.073597953652055,0.38087553815603314,2699.3754971135,2622.520192084655,0.9715284868255535,0,366572,0,9.663401417761309,1058.5715300805305,0.794948836228004,0.8226387395714412,2.2944691725464748,0.5434555122090181,2.229142163271957,0.5279825114334337,4222
